SAMPLE_ID,TISSUE_ID,REGO,VOUCHER,ALTERNATIVE_ID,GENUS,SPECIES,UPDATED_SP,REGION,LOCATION,STATE,LAT,LON,VoucherNotes
SAMR_62029_Ct_calu,ABTC91579,SAM62029,SAMR_62029,CALUA91579,Ctenotus,calurus,calurus,Australia,"3.2k N Pungkulpirri Waterhole, Walter James Range",WA,-24.6286,128.7556,NA
SAMR_62031_Ct_dux,ABTC91613,SAM62031,SAMR_62031,DUXA91613,Ctenotus,dux,dux,Australia,"3.2k N Pungkulpirri Waterhole, Walter James Range",WA,-24.6286,128.7556,NA
SAMR_62062_Ct_dux,ABTC91594,SAM62062,SAMR_62062,DUXA91594,Ctenotus,dux,dux,Australia,5.3k SSE Pungkulpirri Waterhole,WA,-24.7072,128.7603,NA
SAMR_62088_Ct_quat,ABTC91459,SAM62088,SAMR_62088,QUATA91459,Ctenotus,quattuordecimlineatus,quattuordecimlineatus,Australia,"12.2k N Pungkulpirri Waterhole, Walter James Range",WA,-24.5594,128.7097,NA
SAMR_62121_Ct_scho,ABTC91680,SAM62121,SAMR_62121,SCHOA91680,Ctenotus,schomburgkii,schomburgkii,Australia,"Morgan Range, 17.3k ENE Blackstone",WA,-25.9325,128.4411,NA
SAMR_62131_Ct_leon,ABTC91664,SAM62131,SAMR_62131,LEONA91664,Ctenotus,leonhardii,leonhardii,Australia,18.3k ENE Blackstone,WA,-25.9308,128.4494,NA
SAMR_62172_Ct_scho,ABTC91670,SAM62172,SAMR_62172,SCHOA91670,Ctenotus,schomburgkii,schomburgkii,Australia,Morgan Range,WA,-25.9386,128.3897,NA
SAMR_62379_Ct_dux,ABTC94407,SAM62379,SAMR_62379,DUXA94407,Ctenotus,dux,dux,Australia,165k SSE Watarru,SA,-28.53196,129.95754,NA
SAMR_65339_Ct_late,ABTC113697,SAM65339,SAMR_65339,NA,Ctenotus,lateralis,lateralis,Australia,23.5k NE Alderley Homestead,QLD,-22.385,139.8564,NA
SAMR_65346_Ct_hebe,ABTC113678,SAM65346,SAMR_65346,NA,Ctenotus,hebetior,hebetior,Australia,8.4k SW Two Rivers Homestead,QLD,-22.39056,139.9589,NA
SAMR_65347_Ct_hebe,ABTC113758,SAM65347,SAMR_65347,NA,Ctenotus,hebetior,hebetior,Australia,8.4k SW Two Rivers Homestead,QLD,-22.39056,139.9589,NA
SAMR_65379_Ct_hebe,ABTC113832,SAM65379,SAMR_65379,NA,Ctenotus,hebetior,hebetior,Australia,3.6k NNE Noonbah Homestead,QLD,-24.07556,143.1897,NA
SAMR_65380_Ct_hebe,ABTC113849,SAM65380,SAMR_65380,NA,Ctenotus,hebetior,hebetior,Australia,3.6k NNE Noonbah Homestead,QLD,-24.07556,143.1897,NA
SAMR_65381_Ct_scho,ABTC113874,SAM65381,SAMR_65381,NA,Ctenotus,schomburgkii,schomburgkii,Australia,3.6k NNE Noonbah Homestead,QLD,-24.07556,143.1897,NA
SAMR_65403_Ct_pant,ABTC113835,SAM65403,SAMR_65403,NA,Ctenotus,pantherinus,pantherinus,Australia,17k W Noonbah Homestead,QLD,-24.10056,143.0178,NA
SAMR_65407_Ct_late,ABTC113882,SAM65407,SAMR_65407,NA,Ctenotus,lateralis,lateralis,Australia,17.1k W Noonbah Homestead,QLD,-24.10167,143.0175,NA
SAMR_65416_Ct_late,ABTC113822,SAM65416,SAMR_65416,NA,Ctenotus,lateralis,lateralis,Australia,3.7k SSE Noonbah Homestead,QLD,-24.13611,143.2017,NA
SAMR_65418_Ct_agre,ABTC113776,SAM65418,SAMR_65418,NA,Ctenotus,agrestis,agrestis,Australia,2.7k SSW old Lochern Homestead site,QLD,-24.14,143.3392,NA
UMMZ_242606_Ct_aust,UMFS_20669,NA,UMMZ_242606,NA,Ctenotus,australis,australis,Australia,"Tamala Station, Western Australia",WA,-26.6578,113.64763,NA
UMMZ_242607_Ct_aust,UMFS_20670,NA,UMMZ_242607,NA,Ctenotus,australis,australis,Australia,"Tamala Station, Western Australia",WA,-26.65758,113.64697,NA
UMMZ_242608_Ct_gran,UMFS_20508,NA,UMMZ_242608,NA,Ctenotus,grandis,grandis,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242609_Ct_gran,UMFS_20523,NA,UMMZ_242609,NA,Ctenotus,grandis,grandis,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242613_Ct_gran,UMFS_20639,NA,UMMZ_242613,NA,Ctenotus,grandis,grandis,Australia,"Carranya Station, Western Australia",WA,-19.2393,127.82636,NA
UMMZ_242614_Ct_hele,UMFS_20505,NA,UMMZ_242614,NA,Ctenotus,helenae,inornatus,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242616_Ct_hele,UMFS_20510,NA,UMMZ_242616,NA,Ctenotus,helenae,inornatus,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242623_Ct_hele,UMFS_20603,NA,UMMZ_242623,NA,Ctenotus,helenae,inornatus,Australia,Stretch Lagoon,WA,-19.678985,127.58666,NA
UMMZ_242624_Ct_inor,UMFS_20506,NA,UMMZ_242624,NA,Ctenotus,inornatus,superciliaris,Australia,"Dampier Downs Station, Western Australia",WA,-18.09191,123.56942,NA
UMMZ_242625_Ct_inor,UMFS_20516,NA,UMMZ_242625,NA,Ctenotus,inornatus,superciliaris,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242629_Ct_inor,UMFS_20597,NA,UMMZ_242629,NA,Ctenotus,inornatus,superciliaris,Australia,"Carranya Station, Western Australia",WA,-19.2425,127.78279,NA
UMMZ_242630_Ct_inor,UMFS_20599,NA,UMMZ_242630,NA,Ctenotus,inornatus,superciliaris,Australia,"Carranya Station, Western Australia",WA,-19.24257,127.78061,NA
UMMZ_242633_Ct_pant,UMFS_20512,NA,UMMZ_242633,NA,Ctenotus,pantherinus,pantherinus,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242634_Ct_pant,UMFS_20515,NA,UMMZ_242634,NA,Ctenotus,pantherinus,pantherinus,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242638_Ct_pant,UMFS_20596,NA,UMMZ_242638,NA,Ctenotus,pantherinus,pantherinus,Australia,"Carranya Station, Western Australia",WA,-19.2393,127.82636,NA
UMMZ_242639_Ct_pant,UMFS_20600,NA,UMMZ_242639,NA,Ctenotus,pantherinus,pantherinus,Australia,"Carranya Station, Western Australia",WA,-19.2393,127.82636,NA
UMMZ_242642_Ct_pant,UMFS_20657,NA,UMMZ_242642,NA,Ctenotus,pantherinus,pantherinus,Australia,Hamelin Station,WA,-26.4743,114.25961,NA
UMMZ_242643_Ct_pant,UMFS_20666,NA,UMMZ_242643,NA,Ctenotus,pantherinus,pantherinus,Australia,Hamelin Station,WA,-26.4725,114.25648,NA
UMMZ_242644_Ct_pian,UMFS_20641,NA,UMMZ_242644,NA,Ctenotus,piankai,piankai,Australia,"Carranya Station, Western Australia",WA,-19.24218,127.79014,NA
UMMZ_242645_Ct_quat,UMFS_20595,NA,UMMZ_242645,NA,Ctenotus,quattuordecimlineatus,quattuordecimlineatus,Australia,"Carranya Station, Western Australia",WA,-19.2393,127.82636,NA
UMMZ_242646_Ct_quat,UMFS_20611,NA,UMMZ_242646,NA,Ctenotus,quattuordecimlineatus,quattuordecimlineatus,Australia,"Carranya Station, Western Australia",WA,-19.22818,127.84773,NA
UMMZ_242648_Ct_scho,UMFS_20665,NA,UMMZ_242648,NA,Ctenotus,schomburgkii,schomburgkii,Australia,Hamelin Station,WA,-26.4725,114.25648,NA
UMMZ_242649_Ct_serv,UMFS_20509,NA,UMMZ_242649,NA,Ctenotus,serventyi,serventyi,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242650_Ct_serv,UMFS_20514,NA,UMMZ_242650,NA,Ctenotus,serventyi,serventyi,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242653_Ct_tana,UMFS_20616,NA,UMMZ_242653,NA,Ctenotus,tanamiensis,tanamiensis,Australia,"Carranya Station, Western Australia",WA,-19.24111,127.84658,NA
UMMZ_242654_Ct_zast,UMFS_20659,NA,UMMZ_242654,NA,Ctenotus,zastictus,zastictus,Australia,Hamelin Station,WA,-26.4725,114.25648,NA
UMMZ_242655_Ct_zast,UMFS_20663,NA,UMMZ_242655,NA,Ctenotus,zastictus,zastictus,Australia,Hamelin Station,WA,-26.4743,114.25961,NA
UMMZ_242656_Er_musi,UMFS_20513,NA,UMMZ_242656,NA,Eremiascincus,musivus,musivus,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242657_Er_musi,UMFS_20525,NA,UMMZ_242657,NA,Eremiascincus,musivus,musivus,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242660_Er_rich,UMFS_20590,NA,UMMZ_242660,NA,Eremiascincus,richardsonii,richardsonii,Australia,Old Halls Creek,WA,-18.24964,137.78243,NA
UMMZ_242663_Le_bipe,UMFS_20534,NA,UMMZ_242663,NA,Lerista,bipes,bipes,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242664_Le_bipe,UMFS_20535,NA,UMMZ_242664,NA,Lerista,bipes,bipes,Australia,"Dampier Downs Station, Western Australia",WA,-18.11428,123.55069,NA
UMMZ_242666_Le_bipe,UMFS_20555,NA,UMMZ_242666,NA,Lerista,bipes,bipes,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242667_Le_bipe,UMFS_20556,NA,UMMZ_242667,NA,Lerista,bipes,bipes,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242671_Le_bipe,UMFS_20588,NA,UMMZ_242671,NA,Lerista,bipes,bipes,Australia,"Dampier Downs Station, Western Australia",WA,-18.13731,123.52986,NA
UMMZ_242672_Le_bipe,UMFS_20617,NA,UMMZ_242672,NA,Lerista,bipes,bipes,Australia,"Carranya Station, Western Australia",WA,-19.24087,127.80387,NA
UMMZ_242679_Le_line,UMFS_20655,NA,UMMZ_242679,NA,Lerista,lineopunctulata,lineopunctulata,Australia,"Tamala Station, Western Australia",WA,-26.66833,113.76609,NA
UMMZ_242683_No_orna,UMFS_20643,NA,UMMZ_242683,NA,Notoscincus,ornatus,ornatus,Australia,"Carranya Station, Western Australia",WA,-19.2393,127.82636,NA
UMMZ_242684_No_orna,UMFS_20644,NA,UMMZ_242684,NA,Notoscincus,ornatus,ornatus,Australia,"Carranya Station, Western Australia",WA,-19.2393,127.82636,NA
UMMZ_244288_ct_inor,UMFS_21396,NA,UMMZ_244288,NA,Ctenotus,inornatus,inornatus,Australia,PERON PENINSULA SITE PP1,WA,-26.05799,113.61562,NA
UMMZ_244353_le_macr,UMFS_21375,NA,UMMZ_244353,NA,Lerista,macropisthopus,macropisthopus,Australia,PERON PENINSULA / PETIT POINT,WA,-26.23081,113.84574,NA
UMMZ_244363_le_timi,UMFS_21163,NA,UMMZ_244363,NA,Lerista,timida,timida,Australia,LORNA GLEN STATION SITE LG06,WA,-26.22637,121.51882,NA
WAMR_077870_Ct_scho,WAM_R077870,WAM077870,WAMR_077870,SCHOW077870,Ctenotus,schomburgkii,schomburgkii,Australia,EYRE HS,WA,-32.103,126.291667,NA
WAMR_084577_Ct_hele,WAM_R084577,WAM084577,WAMR_084577,HELEW084577,Ctenotus,helenae,inornatus,Australia,NORTH LAKE THROSSELL,WA,-27.25,124.416667,NA
WAMR_094929_Ct_hele,WAM_R094929,WAM094929,WAMR_094929,HELEW094929,Ctenotus,helenae,inornatus,Australia,THOMPSON HILLS,WA,-21.333,124.75,NA
WAMR_099165_Ct_duri,WAM_R099165,WAM099165,WAMR_099165,DURIW099165,Ctenotus,duricola,duricola,Australia,WOODSTOCK STATION,WA,-21.609,118.974444,NA
WAMR_100198_Le_bore,WAM_R100198,WAM100198,WAMR_100198,NA,Lerista,borealis,robustus,Australia,5.6KM W EVELYN ISLAND,WA,-14.1152,127.5194,NA
WAMR_100527_Ct_scho,WAM_R100527,WAM100527,WAMR_100527,SCHOW100527,Ctenotus,schomburgkii,schomburgkii,Australia,MENZIES,WA,-29.833,120.916667,NA
WAMR_100878_Le_simi,WAM_R100878,WAM100878,WAMR_100878,NA,Lerista,simillima,simillima,Australia,6KM NW FITZROY CROSSING,WA,-18.1166,125.5833,NA
WAMR_102159_Ct_duri,WAM_R102159,WAM102159,WAMR_102159,NA,Ctenotus,duricola,pallasotus,Australia,MT WINDELL,WA,-22.599,118.6389,NA
WAMR_102228_Le_flam,WAM_R102228,WAM102228,WAMR_102228,NA,Lerista,flammicauda,flammicauda,Australia,BARLEE RANGE NATURE RESERVE,WA,-23.4113,115.8939,NA
WAMR_102261_Ct_scho,WAM_R102261,WAM102261,WAMR_102261,SCHOW102261,Ctenotus,schomburgkii,schomburgkii,Australia,BARLEE RANGE NATURE RESER,WA,-23.044,115.812222,NA
WAMR_102274_Le_macr,WAM_R102274,WAM102274,WAMR_102274,NA,Lerista,macropisthopus,macropisthopus,Australia,BARLEE RANGE NATURE RESERVE,WA,-23.113,116.0117,NA
WAMR_102373_Le_muel,WAM_R102373,WAM102373,WAMR_102373,NA,Lerista,muelleri,muelleri,Australia,BARLEE RANGE NATURE RESERVE,WA,-23.3752,115.8825,NA
WAMR_102402_Le_pete,WAM_R102402,WAM102402,WAMR_102402,NA,Lerista,petersoni,petersoni,Australia,BARLEE RANGE NATURE RESERVE,WA,-23.0797,115.7872,NA
WAMR_102410_Ct_uber,WAM_R102410,WAM102410,WAMR_102410,UBERW102410,Ctenotus,uber,uber,Australia,BARLEE RANGE NATURE RESER,WA,-23.079,115.790833,NA
WAMR_102423_Ct_saxa,WAM_R102423,WAM102423,WAMR_102423,SAXAW102423,Ctenotus,saxatilis,inornatus,Australia,BARLEE RANGE NATURE RESER,WA,-23.102,116.007778,NA
WAMR_102472_Ct_hele,WAM_R102472,WAM102472,WAMR_102472,HELEW102472,Ctenotus,helenae,hanloni,Australia,BARLEE RANGE NATURE RESER,WA,-23.045,115.787222,NA
WAMR_102494_Ct_duri,WAM_R102494,WAM102494,WAMR_102494,DURIW102494,Ctenotus,duricola,pallasotus,Australia,BARLEE RANGE NATURE RESER,WA,-23.389,115.8867,NA
WAMR_102509_Le_pete,WAM_R102509,WAM102509,WAMR_102509,NA,Lerista,petersoni,petersoni,Australia,BARLEE RANGE NATURE RESERVE,WA,-23.113,116.0117,NA
WAMR_102625_Le_ips,WAM_R102625,WAM102625,WAMR_102625,NA,Lerista,ips,ips,Australia,LITTLE SANDY DESERT,WA,-24.105,120.325,NA
WAMR_102658_Ct_nasu,WAM_R102658,WAM102658,WAMR_102658,NASUW102658,Ctenotus,nasutus,nasutus,Australia,LITTLE SANDY DESERT,WA,-24.105,120.325,NA
WAMR_102661_Ct_nasu,WAM_R102661,WAM102661,WAMR_102661,NASU102661B,Ctenotus,nasutus,nasutus,Australia,LITTLE SANDY DESERT,WA,-24.105,120.325,NA
WAMR_102667_Ct_pian,WAM_R102667,WAM102667,WAMR_102667,PIANW102667,Ctenotus,piankai,piankai,Australia,LITTLE SANDY DESERT,WA,-24.105,120.325,NA
WAMR_102671_Ct_hele,WAM_R102671,WAM102671,WAMR_102671,HELEW102671,Ctenotus,helenae,inornatus,Australia,LITTLE SANDY DESERT,WA,-24.054,120.406667,NA
WAMR_102693_Le_nean,WAM_R102693,WAM102693,WAMR_102693,NA,Lerista,neander,neander,Australia,LITTLE SANDY DESERT,WA,-23.8977,120.6042,NA
WAMR_102733_Ct_scho,WAM_R102733,WAM102733,WAMR_102733,SCHOW102733,Ctenotus,schomburgkii,schomburgkii,Australia,LITTLE SANDY DESERT,WA,-24.575,120.307778,NA
WAMR_102769_Le_bipe,WAM_R102769,WAM102769,WAMR_102769,NA,Lerista,bipes,bipes,Australia,LITTLE SANDY DESERT,WA,-24.532,120.291111,NA
WAMR_102771_Ct_hele,WAM_R102771,WAM102771,WAMR_102771,HELE102771,Ctenotus,helenae,inornatus,Australia,LITTLE SANDY DESERT,WA,-24.532,120.291111,NA
WAMR_102785_Le_ips,WAM_R102785,WAM102785,WAMR_102785,NA,Lerista,ips,ips,Australia,LITTLE SANDY DESERT,WA,-24.5319,120.2911,NA
WAMR_102791_Le_bipe,WAM_R102791,WAM102791,WAMR_102791,NA,Lerista,bipes,bipes,Australia,LITTLE SANDY DESERT,WA,-24.485,120.390278,NA
WAMR_102797_Le_macr,WAM_R102797,WAM102797,WAMR_102797,NA,Lerista,macropisthopus,macropisthopus,Australia,LITTLE SANDY DESERT,WA,-24.485,120.3903,NA
WAMR_103943_Le_eupo,WAM_R103943,WAM103943,WAMR_103943,NA,Lerista,eupoda,eupoda,Australia,14KM NNE CUE,WA,-27.3166,117.95,NA
WAMR_103944_Le_eupo,WAM_R103944,WAM103944,WAMR_103944,NA,Lerista,eupoda,eupoda,Australia,16KM NNE CUE,WA,-27.3,117.9667,NA
WAMR_103945_Le_nich,WAM_R103945,WAM103945,WAMR_103945,NA,Lerista,nichollsi,nichollsi,Australia,16KM NNE CUE,WA,-27.3,117.9667,NA
WAMR_104349_Ct_angu,WAM_R104349,WAM104349,WAMR_104349,NA,Ctenotus,angusticeps,angusticeps,Australia,AIRLIE ISLAND,WA,-21.333,115.166667,NA
WAMR_104407_Le_ziet,WAM_R104407,WAM104407,WAMR_104407,NA,Lerista,zietzi,zietzi,Australia,WITTENOOM,WA,-22.2333,118.3333,NA
WAMR_104950_Ct_pant,WAM_R104950,WAM104950,WAMR_104950,NA,Ctenotus,pantherinus,pantherinus,Australia,WOODSTOCK STATION,WA,-21.609,118.987778,NA
WAMR_106153_Le_nean,WAM_R106153,WAM106153,WAMR_106153,NA,Lerista,neander,neander,Australia,32KM SSW TUREE CREEK HS,WA,-23.8666,118.5667,NA
WAMR_106295_Le_bayn,WAM_R106295,WAM106295,WAMR_106295,NA,Lerista,baynesi,baynesi,Australia,EUCLA,WA,-31.6666,128.8833,NA
WAMR_108591_Ct_pant,WAM_R108591,WAM108591,WAMR_108591,NA,Ctenotus,pantherinus,pantherinus,Australia,PANNAWONICA,WA,-21.817,116.233333,NA
WAMR_108629_Le_eleg,WAM_R108629,WAM108629,WAMR_108629,NA,Lerista,elegans,elegans,Australia,KENNEDY RANGE NATIONAL PARK,WA,-24.3333,114.9833,NA
WAMR_108692_Le_bore,WAM_R108692,WAM108692,WAMR_108692,NA,Lerista,borealis,robustus,Australia,BREAM GORGE- OSMOND VALLEY,WA,-17.25,128.3,A14
WAMR_108698_Ct_saxa,WAM_R108698,WAM108698,WAMR_108698,SAXAW108698,Ctenotus,saxatilis,superciliaris,Australia,CHEERABUN HS,WA,-18.183,125.116667,NA
WAMR_108704_Ct_pant,WAM_R108704,WAM108704,WAMR_108704,PANTW108704,Ctenotus,pantherinus,pantherinus,Australia,BANANA SPRINGS,WA,-18.9,128.8,NA
WAMR_108738_Le_orie,WAM_R108738,WAM108738,WAMR_108738,NA,Lerista,orientalis,orientalis,Australia,"STURT CREEK,10KM N GORDON DOWNS HS",WA,-18.6666,128.5833,A33
WAMR_108739_Le_orie,WAM_R108739,WAM108739,WAMR_108739,NA,Lerista,orientalis,orientalis,Australia,"STURT CREEK,10KM N GORDON DOWNS HS",WA,-18.6666,128.5833,A33
WAMR_108740_Le_gree,WAM_R108740,WAM108740,WAMR_108740,NA,Lerista,greeri,greeri,Australia,"STURT CREEK,10KM N GORDON DOWNS HS",WA,-18.6666,128.5833,A33
WAMR_108742_Ct_hele,WAM_R108742,WAM108742,WAMR_108742,HELEW108742,Ctenotus,helenae,inornatus,Australia,BANANA SPRINGS,WA,-18.9,128.8,NA
WAMR_108745_Ct_saxa,WAM_R108745,WAM108745,WAMR_108745,SAXAW108745,Ctenotus,saxatilis,superciliaris,Australia,MABEL DOWNS STATION,WA,-17.283,128.183333,NA
WAMR_108766_Ct_saxa,WAM_R108766,WAM108766,WAMR_108766,SAXAW108766,Ctenotus,saxatilis,superciliaris,Australia,SUPPLEJACK BORE,WA,-18.917,125.266667,NA
WAMR_108784_Le_gree,WAM_R108784,WAM108784,WAMR_108784,NA,Lerista,greeri,greeri,Australia,EGANS BORE,WA,-18.9166,125.0333,A35
WAMR_108816_Ct_saxa,WAM_R108816,WAM108816,WAMR_108816,SAXAW108816,Ctenotus,saxatilis,superciliaris,Australia,CHERRALTA HOMESTEAD,WA,-21.033,116.816667,NA
WAMR_108853_Le_eupo,WAM_R108853,WAM108853,WAMR_108853,NA,Lerista,eupoda,eupoda,Australia,"LAKE ANNEAN, 35KM SSW MEEKATHARRA",WA,-26.95,118.3167,NA
WAMR_108855_Le_gerr,WAM_R108855,WAM108855,WAMR_108855,NA,Lerista,gerrardii,gerrardii,Australia,30KM NNE PAYNES FIND,WA,-29,117.7,NA
WAMR_108911_Ct_hele,WAM_R108911,WAM108911,WAMR_108911,HELEW108911,Ctenotus,helenae,inornatus,Australia,TELFER,WA,-21.883,122.366667,NA
WAMR_110200_Le_flam,WAM_R110200,WAM110200,WAMR_110200,NA,Lerista,flammicauda,flammicauda,Australia,3.4KM N MILLSTREAM,WA,-21.5634,117.059,NA
WAMR_110222_Ct_duri,WAM_R110222,WAM110222,WAMR_110222,DURIPIANW110222,Ctenotus,duricola,pallasotus,Australia,PW12,WA,-21.384,117.061,NA
WAMR_110239_Le_flam,WAM_R110239,WAM110239,WAMR_110239,NA,Lerista,flammicauda,flammicauda,Australia,17KM N ROY HILL,WA,-22.4518,119.976,NA
WAMR_110249_Le_labi,WAM_R110249,WAM110249,WAMR_110249,NA,Lerista,labialis,labialis,Australia,4KM SSW MILE CAMP,WA,-22.8201,119.613,NA
WAMR_110581_Ct_pian,WAM_R110581,WAM110581,WAMR_110581,PIANW110581,Ctenotus,piankai,rhabdotus,Australia,TANAMI DESERT,WA,-19.58,128.8647,NA
WAMR_110657_Le_prae,WAM_R110657,WAM110657,WAMR_110657,NA,Lerista,praepedita,praepedita,Australia,NORTH WEST CAPE,WA,-22.4025,113.8433,NA
WAMR_110666_Le_unid,WAM_R110666,WAM110666,WAMR_110666,NA,Lerista,uniduo,uniduo,Australia,NORTH WEST CAPE,WA,-22.4491,113.8294,NA
WAMR_110668_Ct_duri,WAM_R110668,WAM110668,WAMR_110668,DURIW110668,Ctenotus,duricola,pallasotus,Australia,LEARMONTH AIR WEAPONS RAN,WA,-22.403,113.843333,NA
WAMR_110738_Ct_ruti,WAM_R110738,WAM110738,WAMR_110738,RUTIW110738,Ctenotus,rutilans,uber,Australia,MOUNT BROCKMAN HOMESTEAD,WA,-22.604,117.193333,NA
WAMR_110908_Le_gree,WAM_R110908,WAM110908,WAMR_110908,NA,Lerista,greeri,greeri,Australia,116KM NNW TANAMI DOWNS HOMESTEAD,WA,-19.8988,128.8658,NA
WAMR_111584_Ct_duri,WAM_R111584,WAM111584,WAMR_111584,DURIW111584,Ctenotus,duricola,pallasotus,Australia,TCMBE07,WA,-22.716,118.263,NA
WAMR_111586_Le_muel,WAM_R111586,WAM111586,WAMR_111586,NA,Lerista,muelleri,muelleri,Australia,18.5KM SE MOUNT BRUCE,WA,-22.7225,118.268,NA
WAMR_111809_Le_bipe,WAM_R111809,WAM111809,WAMR_111809,NA,Lerista,bipes,bipes,Australia,BDRS01,WA,-23.392,120.522,NA
WAMR_111910_Le_bipe,WAM_R111910,WAM111910,WAMR_111910,NA,Lerista,bipes,bipes,Australia,BDRN01,WA,-22.443611,121.231667,NA
WAMR_112518_Ct_pant,WAM_R112518,WAM112518,WAMR_112518,PANTW112518,Ctenotus,pantherinus,pantherinus,Australia,PAYNES FIND,WA,-29.287,117.626389,NA
WAMR_112650_Le_trid,WAM_R112650,WAM112650,WAMR_112650,NA,Lerista,tridactyla,tridactyla,Australia,PONIER ROCK,WA,-32.9333,123.5,NA
WAMR_112772_Le_trid,WAM_R112772,WAM112772,WAMR_112772,NA,Lerista,tridactyla,tridactyla,Australia,NOONDOONIA HOMESTEAD,WA,-32.31,123.7219,NA
WAMR_112780_Ct_orie,WAM_R112780,WAM112780,WAMR_112780,ORIEW112780,Ctenotus,orientalis,orientalis,Australia,NOONDOONIA STATION,WA,-32.073,124.002778,NA
WAMR_112853_Le_line,WAM_R112853,WAM112853,WAMR_112853,NA,Lerista,lineopunctulata,lineopunctulata,Australia,LAKE CLIFTON,WA,-32.7944,115.6481,NA
WAMR_113243_Le_muel,WAM_R113243,WAM113243,WAMR_113243,NA,Lerista,muelleri,muelleri,Australia,JUNCTION OF JIMMAWURRADA CREEK AND  ROBE RIVER,WA,-21.7333,116.25,EJM16
WAMR_113416_Ct_atla,ABTC69288,WAM113416,WAMR_113416,ATLAA69288,Ctenotus,atlas,atlas,Australia,25k NE Queen Victoria Springs,WA,-30.225,123.6833,NA
WAMR_113418_Le_micr,WAM_R113418,WAM113418,WAMR_113418,NA,Lerista,microtis,microtis,Australia,5KM SE MARGARET RIVER,WA,-33.9666,115.1167,NA
WAMR_113567_Le_gerr,WAM_R113567,WAM113567,WAMR_113567,NA,Lerista,gerrardii,gerrardii,Australia,46KM NE WUBIN,WA,-29.4833,116.95,NA
WAMR_113597_Le_eleg,WAM_R113597,WAM113597,WAMR_113597,NA,Lerista,elegans,elegans,Australia,TWO MILES WELL DIRK HARTOG I.,WA,-26.0333,113.2,NA
WAMR_113649_Le_vari,WAM_R113649,WAM113649,WAMR_113649,NA,Lerista,varia,varia,Australia,HOMESTEAD - DIRK HARTOG ISLAND,WA,-26,113.2,NA
WAMR_113654_Le_plan,WAM_R113654,WAM113654,WAMR_113654,NA,Lerista,planiventralis,planiventralis,Australia,"NOTCH POINT, DIRK HARTOG ISLAND",WA,-25.9333,113.1667,NA
WAMR_113664_Ct_youn,WAM_R113664,WAM113664,WAMR_113664,YOUNW113664,Ctenotus,youngsoni,youngsoni,Australia,NOTCH POINT,WA,-25.933,113.166667,NA
WAMR_113669_Le_eleg,WAM_R113669,WAM113669,WAMR_113669,NA,Lerista,elegans,elegans,Australia,5KM E NORTH DANDALUP,WA,-32.5166,116.0167,NA
WAMR_113687_Le_nean,WAM_R113687,WAM113687,WAMR_113687,NA,Lerista,neander,neander,Australia,65KM NNW CAPRICORN ROADHOUSE,WA,-22.8333,119.4667,BB12
WAMR_113949_Le_kalu,WAM_R113949,WAM113949,WAMR_113949,NA,Lerista,kalumburu,kalumburu,Australia,CARSON ESCARPMENT,WA,-14.85,126.8167,NA
WAMR_113983_Le_kalu,WAM_R113983,WAM113983,WAMR_113983,NA,Lerista,kalumburu,kalumburu,Australia,CARSON ESCARPMENT,WA,-15.35,126.6167,NA
WAMR_114156_Le_vidu,WAM_R114156,WAM114156,WAMR_114156,NA,Lerista,viduata,viduata,Australia,"MOUNT MCMAHON, RAVENSTHORPE RANGE",WA,-33.55,120.1,NA
WAMR_114165_Le_vidu,WAM_R114165,WAM114165,WAMR_114165,NA,Lerista,viduata,viduata,Australia,"MOUNT MCMAHON, RAVENSTHORPE RANGE",WA,-33.55,120.1,NA
WAMR_114203_Le_grif,WAM_R114203,WAM114203,WAMR_114203,NA,Lerista,griffini,griffini,Australia,CAPE LEVEQUE,WA,-16.4,122.9333,3
WAMR_114222_Le_apod,WAM_R114222,WAM114222,WAMR_114222,NA,Lerista,apoda,apoda,Australia,Cape Leveque,WA,-16.4,122.9333,12
WAMR_114243_Le_apod,WAM_R114243,WAM114243,WAMR_114243,NA,Lerista,apoda,apoda,Australia,Coulomb Point Nature Reserve,WA,-17.3666,122.15,27
