SNP,miss_prop
V7268,0.36
V7269,0.18
V7270,0.18
V7271,0.18
V7272,0.09
V7273,0.27
V7274,0.09
V7275,0.36
V7276,0.36
V7277,0.64
V7278,0
V7279,0.18
V7280,0.36
V7281,0.36
V7282,0.09
V7283,0.27
V7284,0.36
V7285,0.36
V7286,0.36
V7287,0.27
V7288,0.27
V7289,0.27
V7290,0.09
V7291,0.09
V7292,0.36
V7293,0.18
V7294,0.27
V7295,0.18
V7296,0.27
V7297,0.09
V7298,0.36
V7299,0.36
V7300,0.27
V7301,0.36
V7302,0.36
V7303,0.36
V7304,0.36
V7305,0.09
V7306,0.18
V7307,0.36
V7308,0.36
V7309,0.36
V7310,0.18
V7311,0.27
V7312,0.09
V7313,0.18
V7314,0.18
V7315,0.27
V7316,0.18
V7317,0.27
V7318,0.36
V7319,0.36
V7320,0.27
V7321,0.09
V7322,0.36
V7323,0
V7324,0.36
V7325,0.36
V7326,0.27
V7327,0.09
V7328,0.27
V7329,0.36
V7330,0.18
V7331,0.18
V7332,0.36
V7333,0.09
V7334,0.36
V7335,0.36
V7336,0.27
V7337,0.36
V7338,0.36
V7339,0.55
V7340,0.18
V7341,0
V7342,0.36
V7343,0.18
V7344,0.18
V7345,0.09
V7346,0.18
V7347,0.36
V7348,0.73
V7349,0.18
V7350,0.18
V7351,0.36
V7352,0.36
V7353,0.18
V7354,0.18
V7355,0.36
V7356,0.27
V7357,0.36
V7358,0.09
V7359,0.18
V7360,0.27
V7361,0.36
V7362,0.36
V7363,0.09
V7364,0.36
V7365,0.36
V7366,0.09
V7367,0.36
V7368,0.36
V7369,0.36
V7370,0.27
V7371,0.09
V7372,0.36
V7373,0.36
V7374,0.36
V7375,0.27
V7376,0.36
V7377,0.27
V7378,0.09
V7379,0.27
V7380,0.27
V7381,0
V7382,0.36
V7383,0.36
V7384,0.27
V7385,0.09
V7386,0.27
V7387,0.36
V7388,0.18
V7389,0
V7390,0.27
V7391,0.36
V7392,0.36
V7393,0.27
V7394,0.09
V7395,0.09
V7396,0.36
V7397,0.18
V7398,0.18
V7399,0.36
V7400,0.18
V7401,0.09
V7402,0.18
V7403,0.09
V7404,0
V7405,0.18
V7406,0.27
V7407,0.09
V7408,0.27
V7409,0.09
V7410,0.09
V7411,0.36
V7412,0.27
V7413,0.36
V7414,0.18
V7415,0.36
V7416,0.09
V7417,0.27
V7418,0.09
V7419,0
V7420,0.27
V7421,0.18
V7422,0.27
V7423,0
V7424,0.36
V7425,0.27
V7426,0.18
V7427,0.27
V7428,0.36
V7429,0.36
V7430,0.36
V7431,0.36
V7432,0.36
V7433,0.36
V7434,0.09
V7435,0.09
V7436,0.09
V7437,0.36
V7438,0
V7439,0.27
V7440,0.09
V7441,0.09
V7442,0
V7443,0.27
V7444,0.36
V7445,0.27
V7446,0.36
V7447,0.36
V7448,0.36
V7449,0.36
V7450,0.36
V7451,0.09
V7452,0
V7453,0.27
V7454,0.36
V7455,0
V7456,0.36
V7457,0.18
V7458,0.27
V7459,0
V7460,0.27
V7461,0.27
V7462,0.27
V7463,0.09
V7464,0.18
V7465,0.36
V7466,0
V7467,0.36
V7468,0.18
V7469,0
V7470,0.55
V7471,0.18
V7472,0.36
V7473,0.27
V7474,0
V7475,0.18
V7476,0.27
V7477,0.18
V7478,0.36
V7479,0
V7480,0.18
V7481,0.27
V7482,0.27
V7483,0.27
V7484,0.09
V7485,0.27
V7486,0.18
V7487,0
V7488,0.36
V7489,0.09
V7490,0.18
V7491,0.36
V7492,0.64
V7493,0.36
V7494,0.36
V7495,0.27
V7496,0.36
V7497,0.18
V7498,0.45
V7499,0.36
V7500,0.18
V7501,0.36
V7502,0.36
V7503,0
V7504,0.36
V7505,0.09
V7506,0.36
V7507,0.27
V7508,0.27
V7509,0.36
V7510,0.45
V7511,0.27
V7512,0.36
V7513,0.27
V7514,0.27
V7515,0.27
V7516,0.18
V7517,0.36
V7518,0.36
V7519,0.27
V7520,0.27
V7521,0.36
V7522,0.09
V7523,0.27
V7524,0
V7525,0.18
V7526,0
V7527,0.82
V7528,0.27
V7529,0.18
V7530,0.09
V7531,0.45
V7532,0.27
V7533,0.27
V7534,0.27
V7535,0.18
V7536,0.36
V7537,0.36
V7538,0.36
V7539,0.09
V7540,0.18
V7541,0.18
V7542,0.09
V7543,0
V7544,0.36
V7545,0.09
V7546,0.18
V7547,0.36
V7548,0.27
V7549,0
V7550,0.18
V7551,0.36
V7552,0.09
V7553,0.36
V7554,0.36
V7555,0.36
V7556,0.64
V7557,0.09
V7558,0.36
V7559,0.09
V7560,0
V7561,0.73
V7562,0.36
V7563,0.27
V7564,0.27
V7565,0.09
V7566,0.09
V7567,0.27
V7568,0
V7569,0
V7570,0.27
V7571,0.09
V7572,0.36
V7573,0.36
V7574,0.09
V7575,0.18
V7576,0.09
V7577,0.27
V7578,0.18
V7579,0.36
V7580,0.36
V7581,0.27
V7582,0.27
V7583,0.27
V7584,0.27
V7585,0.36
V7586,0.27
V7587,0.09
V7588,0.18
V7589,0.36
V7590,0.18
V7591,0
V7592,0.36
V7593,0.18
V7594,0.09
V7595,0
V7596,0.36
V7597,0.27
V7598,0.18
V7599,0.18
V7600,0.36
V7601,0.18
V7602,0.18
V7603,0
V7604,0.09
V7605,0.36
V7606,0.27
V7607,0.27
V7608,0.55
V7609,0.27
V7610,0.09
V7611,0
V7612,0.27
V7613,0.18
V7614,0.18
V7615,0.27
V7616,0.18
V7617,0.18
V7618,0.27
V7619,0.36
V7620,0.27
V7621,0.09
V7622,0.27
V7623,0.18
V7624,0.27
V7625,0.09
V7626,0.27
V7627,0.36
V7628,0.36
V7629,0.36
V7630,0.36
V7631,0.27
V7632,0.27
V7633,0.27
V7634,0.27
V7635,0.45
V7636,0
V7637,0.09
V7638,0.18
V7639,0.09
V7640,0.18
V7641,0.36
V7642,0.36
V7643,0.09
V7644,0.27
V7645,0.18
V7646,0.36
V7647,0.36
V7648,0.27
V7649,0.18
V7650,0.36
V7651,0.36
V7652,0.18
V7653,0.18
V7654,0.27
V7655,0.09
V7656,0.36
V7657,0.36
V7658,0.27
V7659,0.45
V7660,0.36
V7661,0.36
V7662,0.27
V7663,0.09
V7664,0.27
V7665,0.36
V7666,0.27
V7667,0
V7668,0.36
V7669,0.36
V7670,0.82
V7671,0.09
V7672,0.27
V7673,0.18
V7674,0.09
V7675,0.36
V7676,0.09
V7677,0.18
V7678,0.09
V7679,0.18
V7680,0.18
V7681,0.36
V7682,0.36
V7683,0.27
V7684,0.36
V7685,0.27
V7686,0
V7687,0.36
V7688,0.36
V7689,0.45
V7690,0
V7691,0.36
V7692,0.18
V7693,0.18
V7694,0.36
V7695,0.36
V7696,0.27
V7697,0.18
V7698,0.27
V7699,0.36
V7700,0.27
V7701,0.27
V7702,0
V7703,0.36
V7704,0.18
V7705,0.09
V7706,0.18
V7707,0.36
V7708,0.36
V7709,0.18
V7710,0
V7711,0.09
V7712,0.18
V7713,0.09
V7714,0.27
V7715,0.18
V7716,0.18
V7717,0.27
V7718,0.18
V7719,0.36
V7720,0.36
V7721,0
V7722,0
V7723,0.36
V7724,0.18
V7725,0.09
V7726,0.18
V7727,0.18
V7728,0.18
V7729,0.27
V7730,0.27
V7731,0.27
V7732,0
V7733,0.09
V7734,0.36
V7735,0.36
V7736,0.18
V7737,0
V7738,0.36
V7739,0.09
V7740,0.09
V7741,0.36
V7742,0.27
V7743,0
V7744,0.27
V7745,0.18
V7746,0.36
V7747,0.36
V7748,0.18
V7749,0.36
V7750,0.09
V7751,0.36
V7752,0.27
V7753,0.27
V7754,0.09
V7755,0.36
V7756,0.18
V7757,0.27
V7758,0.36
V7759,0.18
V7760,0.09
V7761,0.27
V7762,0.09
V7763,0.18
V7764,0.27
V7765,0.36
V7766,0.36
V7767,0
V7768,0.18
V7769,0.09
V7770,0.18
V7771,0.18
V7772,0.36
V7773,0.27
V7774,0.36
V7775,0.36
V7776,0.36
V7777,0.36
V7778,0.36
V7779,0.09
V7780,0.36
V7781,0.27
V7782,0.09
V7783,0.18
V7784,0.27
V7785,0.09
V7786,0.09
V7787,0.36
V7788,0.36
V7789,0.18
V7790,0.27
V7791,0
V7792,0.27
V7793,0.27
V7794,0.27
V7795,0.18
V7796,0.09
V7797,0.36
V7798,0.18
V7799,0.18
V7800,0.27
V7801,0
V7802,0.09
V7803,0.36
V7804,0.18
V7805,0.27
V7806,0.36
V7807,0.27
V7808,0.09
V7809,0.18
V7810,0.45
V7811,0.36
V7812,0.09
V7813,0.27
V7814,0.09
V7815,0.18
V7816,0.18
V7817,0.36
V7818,0.27
V7819,0.09
V7820,0.18
V7821,0.36
V7822,0.27
V7823,0.18
V7824,0.27
V7825,0.18
V7826,0.45
V7827,0.18
V7828,0
V7829,0.18
V7830,0.36
V7831,0.09
V7832,0.18
V7833,0.27
V7834,0.36
V7835,0.36
V7836,0.36
V7837,0.45
V7838,0.18
V7839,0.18
V7840,0.09
V7841,0.09
V7842,0.09
V7843,0.18
V7844,0.36
V7845,0.09
V7846,0.27
V7847,0.09
V7848,0.36
V7849,0.27
V7850,0.09
V7851,0.36
V7852,0.09
V7853,0.27
V7854,0.09
V7855,0
V7856,0.18
V7857,0.36
V7858,0.36
V7859,0.18
V7860,0.36
V7861,0.18
V7862,0.09
V7863,0.36
V7864,0.27
V7865,0.36
V7866,0.09
V7867,0
V7868,0.36
V7869,0.36
V7870,0.18
V7871,0.18
V7872,0.27
V7873,0
V7874,0.09
V7875,0.27
V7876,0.27
V7877,0.18
V7878,0.36
V7879,0.09
V7880,0.27
V7881,0.18
V7882,0.27
V7883,0.09
V7884,0.27
V7885,0.09
V7886,0.09
V7887,0.27
V7888,0.09
V7889,0.27
V7890,0.36
V7891,0.27
V7892,0
V7893,0.18
V7894,0.36
V7895,0.09
V7896,0.27
V7897,0.27
V7898,0.09
V7899,0
V7900,0.27
V7901,0.18
V7902,0.09
V7903,0.27
V7904,0.27
V7905,0.09
V7906,0.27
V7907,0.27
V7908,0.18
V7909,0.27
V7910,0.09
V7911,0.36
V7912,0.27
V7913,0.09
V7914,0.09
V7915,0.27
V7916,0.36
V7917,0.27
V7918,0.27
V7919,0.36
V7920,0.27
V7921,0.27
V7922,0.09
V7923,0.36
V7924,0.36
V7925,0.36
V7926,0.27
V7927,0.36
V7928,0.45
V7929,0.18
V7930,0.27
V7931,0.09
V7932,0.36
V7933,0
V7934,0.55
V7935,0.09
V7936,0
V7937,0.27
V7938,0.36
V7939,0.09
V7940,0.27
V7941,0
V7942,0.36
V7943,0.09
V7944,0.36
V7945,0.09
V7946,0.36
V7947,0.27
V7948,0.27
V7949,0.09
V7950,0.27
V7951,0.09
V7952,0.36
V7953,0
V7954,0.18
V7955,0.27
V7956,0.18
V7957,0.27
V7958,0.27
V7959,0
V7960,0.09
V7961,0.36
V7962,0.18
V7963,0.18
V7964,0.27
V7965,0.36
V7966,0.27
V7967,0.18
V7968,0.27
V7969,0.27
V7970,0.36
V7971,0.18
V7972,0.09
V7973,0.36
V7974,0.18
V7975,0.36
V7976,0.36
V7977,0.36
V7978,0.18
V7979,0.18
V7980,0.09
V7981,0.36
V7982,0.27
V7983,0.09
V7984,0.36
V7985,0.36
V7986,0.18
V7987,0.36
V7988,0.36
V7989,0.27
V7990,0.45
V7991,0.18
V7992,0.18
V7993,0.27
V7994,0.18
V7995,0.18
V7996,0.27
V7997,0.36
V7998,0.27
V7999,0.18
V8000,0.09
V8001,0.36
V8002,0.36
V8003,0.36
V8004,0
V8005,0.27
V8006,0.18
V8007,0.09
V8008,0.09
V8009,0.27
V8010,0.27
V8011,0.27
V8012,0.18
V8013,0.18
V8014,0.36
V8015,0.18
V8016,0.18
V8017,0.18
V8018,0.27
V8019,0.36
V8020,0.09
V8021,0.36
V8022,0.36
V8023,0.36
V8024,0.36
V8025,0.36
V8026,0.09
V8027,0.18
V8028,0.27
V8029,0
V8030,0.36
V8031,0.36
V8032,0.18
V8033,0.27
V8034,0.18
V8035,0.27
V8036,0.36
V8037,0
V8038,0.09
V8039,0.18
V8040,0.27
V8041,0.18
V8042,0.09
V8043,0.36
V8044,0.27
V8045,0.09
V8046,0.18
V8047,0.36
V8048,0.09
V8049,0.36
V8050,0.18
V8051,0.18
V8052,0.36
V8053,0.27
V8054,0.09
V8055,0.18
V8056,0.36
V8057,0.09
V8058,0.55
V8059,0.18
V8060,0.09
V8061,0.18
V8062,0.27
V8063,0.36
V8064,0.09
V8065,0
V8066,0.18
V8067,0.36
V8068,0.36
V8069,0.09
V8070,0.27
V8071,0.18
V8072,0.36
V8073,0.36
V8074,0.36
V8075,0.36
V8076,0.09
V8077,0.27
V8078,0.36
V8079,0
V8080,0.36
V8081,0.36
V8082,0.27
V8083,0.18
V8084,0.36
V8085,0.36
V8086,0.18
V8087,0
V8088,0.18
V8089,0.36
V8090,0.36
V8091,0.36
V8092,0.36
V8093,0.27
V8094,0.27
V8095,0.09
V8096,0.09
V8097,0.27
V8098,0
V8099,0.09
V8100,0.09
V8101,0.18
V8102,0.36
V8103,0.27
V8104,0.36
V8105,0.36
V8106,0.09
V8107,0.09
V8108,0
V8109,0.36
V8110,0.36
V8111,0.09
V8112,0.18
V8113,0.27
V8114,0.27
V8115,0.36
V8116,0.18
V8117,0.09
V8118,0.18
V8119,0.09
V8120,0.18
V8121,0.36
V8122,0.55
V8123,0.36
V8124,0.27
V8125,0.27
V8126,0.18
V8127,0.27
V8128,0
V8129,0.27
V8130,0
V8131,0.18
V8132,0.27
V8133,0
V8134,0
V8135,0.09
V8136,0.09
V8137,0.36
V8138,0.09
V8139,0.18
V8140,0.36
V8141,0.36
V8142,0.27
V8143,0
V8144,0.09
V8145,0.36
V8146,0.09
V8147,0.27
V8148,0.27
V8149,0.36
V8150,0.27
V8151,0.18
V8152,0.27
V8153,0.09
V8154,0.09
V8155,0.09
V8156,0.36
V8157,0.27
V8158,0.09
V8159,0.36
V8160,0.36
V8161,0.27
V8162,0
V8163,0.18
V8164,0.36
V8165,0.36
V8166,0.09
V8167,0.18
V8168,0.36
V8169,0.09
V8170,0.27
V8171,0.36
V8172,0.27
V8173,0.36
V8174,0.09
V8175,0.18
V8176,0.36
V8177,0.27
V8178,0
V8179,0
V8180,0.36
V8181,0.27
V8182,0.18
V8183,0.09
V8184,0.36
V8185,0.36
V8186,0.27
V8187,0
V8188,0.27
V8189,0.09
V8190,0.18
V8191,0.18
V8192,0.27
V8193,0.18
V8194,0.18
V8195,0.18
V8196,0.27
V8197,0.18
V8198,0.18
V8199,0.36
V8200,0
V8201,0.18
V8202,0.36
V8203,0.36
V8204,0.36
V8205,0.18
V8206,0.27
V8207,0.36
V8208,0.09
V8209,0.36
V8210,0.18
V8211,0.18
V8212,0.36
V8213,0.36
V8214,0.36
V8215,0.36
V8216,0.36
V8217,0.27
V8218,0.27
V8219,0.27
V8220,0.18
V8221,0.09
V8222,0.09
V8223,0
V8224,0.36
V8225,0.09
V8226,0.18
V8227,0.09
V8228,0.18
V8229,0.18
V8230,0.27
V8231,0.18
V8232,0.36
V8233,0.27
V8234,0.09
V8235,0.18
V8236,0.18
V8237,0.09
V8238,0.36
V8239,0.18
V8240,0.36
V8241,0.18
V8242,0.18
V8243,0
V8244,0.27
V8245,0.36
V8246,0.36
V8247,0.27
V8248,0.09
V8249,0.09
V8250,0.27
V8251,0.36
V8252,0
V8253,0.27
V8254,0.09
V8255,0.27
V8256,0.27
V8257,0.45
V8258,0.36
V8259,0
V8260,0.36
V8261,0
V8262,0.09
V8263,0.09
V8264,0.18
V8265,0.27
V8266,0.27
V8267,0.36
V8268,0.27
V8269,0.27
V8270,0.27
V8271,0.09
V8272,0.27
V8273,0.27
V8274,0.09
V8275,0
V8276,0.27
V8277,0.18
V8278,0.27
V8279,0.18
V8280,0.36
V8281,0.18
V8282,0.18
V8283,0.09
V8284,0.09
V8285,0.27
V8286,0.27
V8287,0.36
V8288,0.09
V8289,0.27
V8290,0
V8291,0
V8292,0.36
V8293,0.36
V8294,0.27
V8295,0.36
V8296,0
V8297,0.36
V8298,0.09
V8299,0.18
V8300,0.09
V8301,0.27
V8302,0.27
V8303,0.36
V8304,0
V8305,0.09
V8306,0.36
V8307,0.36
V8308,0.36
V8309,0
V8310,0.27
V8311,0.27
V8312,0.18
V8313,0.36
V8314,0.36
V8315,0.36
V8316,0.09
V8317,0.36
V8318,0.09
V8319,0.27
V8320,0.36
V8321,0.36
V8322,0.27
V8323,0.27
V8324,0
V8325,0.18
V8326,0.27
V8327,0.18
V8328,0.36
V8329,0.36
V8330,0.36
V8331,0.36
V8332,0
V8333,0.27
V8334,0.36
V8335,0.36
V8336,0.18
V8337,0.36
V8338,0.27
V8339,0.18
V8340,0.45
V8341,0.36
V8342,0.09
V8343,0.09
V8344,0.36
V8345,0.09
V8346,0.36
V8347,0
V8348,0.27
V8349,0.27
V8350,0.36
V8351,0.36
V8352,0.27
V8353,0
V8354,0.18
V8355,0.27
V8356,0
V8357,0.18
V8358,0.36
V8359,0.36
V8360,0.36
V8361,0.36
V8362,0.36
V8363,0.27
V8364,0.36
V8365,0.36
V8366,0.27
V8367,0
V8368,0.09
V8369,0.09
V8370,0.36
V8371,0.27
V8372,0.18
V8373,0.36
V8374,0.36
V8375,0.36
V8376,0.36
V8377,0.36
V8378,0.36
V8379,0.18
V8380,0.09
V8381,0.27
V8382,0.27
V8383,0.09
V8384,0.36
V8385,0.09
V8386,0.27
V8387,0.36
V8388,0.36
V8389,0.18
V8390,0.27
V8391,0.27
V8392,0.27
V8393,0.18
V8394,0.36
V8395,0.36
V8396,0.36
V8397,0.36
V8398,0.18
V8399,0.27
V8400,0
V8401,0.27
V8402,0.36
V8403,0.36
V8404,0.36
V8405,0.09
V8406,0.09
V8407,0.27
V8408,0.36
V8409,0.36
V8410,0
V8411,0.18
V8412,0.36
V8413,0.27
V8414,0.36
V8415,0
V8416,0.36
V8417,0.36
V8418,0.18
V8419,0.36
V8420,0.18
V8421,0.18
V8422,0.36
V8423,0.36
V8424,0.27
V8425,0.09
V8426,0.36
V8427,0.27
V8428,0.36
V8429,0.36
V8430,0.36
V8431,0.36
V8432,0.27
V8433,0.36
V8434,0.27
V8435,0.09
V8436,0.27
V8437,0.27
V8438,0.36
V8439,0.18
V8440,0.36
V8441,0.36
V8442,0.36
V8443,0.36
V8444,0.18
V8445,0.36
V8446,0.27
V8447,0.36
V8448,0.55
V8449,0.27
V8450,0.27
V8451,0.36
V8452,0.18
V8453,0.18
V8454,0.27
V8455,0.36
V8456,0.09
V8457,0.36
V8458,0.27
V8459,0.36
V8460,0.36
V8461,0.36
V8462,0.36
V8463,0.36
V8464,0.36
V8465,0.18
V8466,0.18
V8467,0.18
V8468,0.36
V8469,0.27
V8470,0.36
V8471,0
V8472,0.36
V8473,0.36
V8474,0.09
V8475,0.36
V8476,0
V8477,0
V8478,0.36
V8479,0.36
V8480,0.27
V8481,0.18
V8482,0.18
V8483,0.27
V8484,0.27
V8485,0.18
V8486,0.27
V8487,0.09
V8488,0.09
V8489,0.27
V8490,0.36
V8491,0.27
V8492,0.36
V8493,0.36
V8494,0.27
V8495,0.36
V8496,0.27
V8497,0.36
V8498,0.27
V8499,0.09
V8500,0.45
V8501,0
V8502,0.27
V8503,0.18
V8504,0.36
V8505,0.27
V8506,0.27
V8507,0.36
V8508,0.36
V8509,0.36
V8510,0.36
V8511,0.36
V8512,0.27
V8513,0.36
V8514,0.18
V8515,0.09
V8516,0.18
V8517,0.27
V8518,0
V8519,0.36
V8520,0.27
V8521,0.18
V8522,0.18
V8523,0.36
V8524,0.18
V8525,0.36
V8526,0.09
V8527,0.27
V8528,0.18
V8529,0.18
V8530,0.45
V8531,0.18
V8532,0.36
V8533,0.91
V8534,0.27
V8535,0.36
V8536,0.36
V8537,0
V8538,0.27
V8539,0.18
V8540,0.18
V8541,0.18
V8542,0.27
V8543,0.18
V8544,0.18
V8545,0.36
V8546,0.09
V8547,0.18
V8548,0.27
V8549,0.09
V8550,0.27
V8551,0.36
V8552,0.09
V8553,0.27
V8554,0.18
V8555,0.27
V8556,0.27
V8557,0.27
V8558,0.09
V8559,0.18
V8560,0.36
V8561,0.36
V8562,0.27
V8563,0.09
V8564,0.18
V8565,0.27
V8566,0.18
V8567,0.36
V8568,0.18
V8569,0.36
V8570,0.36
V8571,0.27
V8572,0.36
V8573,0.27
V8574,0.27
V8575,0
V8576,0.36
V8577,0.27
V8578,0
V8579,0.45
V8580,0.27
V8581,0.27
V8582,0.36
V8583,0.27
V8584,0.09
V8585,0
V8586,0.27
V8587,0
V8588,0.36
V8589,0.27
V8590,0.09
V8591,0.09
V8592,0.36
V8593,0.27
V8594,0.27
V8595,0.18
V8596,0.27
V8597,0.18
V8598,0.09
V8599,0.09
V8600,0.09
V8601,0.18
V8602,0.36
V8603,0.27
V8604,0.09
V8605,0.09
V8606,0
V8607,0.09
V8608,0.09
V8609,0.36
V8610,0.36
V8611,0.09
V8612,0.36
V8613,0.36
V8614,0.27
V8615,0
V8616,0.09
V8617,0.36
V8618,0.18
V8619,0.27
V8620,0.27
V8621,0.27
V8622,0.27
V8623,0.27
V8624,0.18
V8625,0.36
V8626,0.27
V8627,0
V8628,0.18
V8629,0.27
V8630,0.27
V8631,0.27
V8632,0.27
V8633,0.18
V8634,0.36
V8635,0.09
V8636,0.36
V8637,0.27
V8638,0.27
V8639,0
V8640,0.36
V8641,0.09
V8642,0.18
V8643,0.09
V8644,0.18
V8645,0.18
V8646,0.36
V8647,0.27
V8648,0.36
V8649,0.09
V8650,0.27
V8651,0.45
V8652,0.36
V8653,0.09
V8654,0.27
V8655,0.27
V8656,0.36
V8657,0.18
V8658,0.36
V8659,0.36
V8660,0.18
V8661,0.18
V8662,0.27
V8663,0.18
V8664,0.09
V8665,0.27
V8666,0.36
V8667,0.18
V8668,0
V8669,0.18
V8670,0.09
V8671,0.18
V8672,0.18
V8673,0
V8674,0.27
V8675,0.27
V8676,0.27
V8677,0.27
V8678,0.27
V8679,0.09
V8680,0.27
V8681,0.27
V8682,0.27
V8683,0.36
V8684,0.36
V8685,0.18
V8686,0.18
V8687,0.27
V8688,0.18
V8689,0
V8690,0
V8691,0.36
V8692,0.09
V8693,0.18
V8694,0.64
V8695,0.18
V8696,0.18
V8697,0.27
V8698,0.45
V8699,0
V8700,0.18
V8701,0.09
V8702,0.36
V8703,0.27
V8704,0.09
V8705,0.27
V8706,0.27
V8707,0.18
V8708,0.18
V8709,0
V8710,0.36
V8711,0.36
V8712,0.36
V8713,0.09
V8714,0.09
V8715,0.09
V8716,0.18
V8717,0.27
V8718,0.27
V8719,0.09
V8720,0.18
V8721,0
V8722,0.27
V8723,0.09
V8724,0.09
V8725,0.09
V8726,0.09
V8727,0.36
V8728,0.36
V8729,0.18
V8730,0.36
V8731,0.36
V8732,0.27
V8733,0.36
V8734,0.09
V8735,0.36
V8736,0.27
V8737,0.09
V8738,0.27
V8739,0.36
V8740,0
V8741,0
V8742,0.27
V8743,0.27
V8744,0.27
V8745,0
V8746,0.18
V8747,0.36
V8748,0.27
V8749,0.36
V8750,0.18
V8751,0.27
V8752,0.09
V8753,0.27
V8754,0.36
V8755,0.36
V8756,0.36
V8757,0.09
V8758,0.09
V8759,0.27
V8760,0.18
V8761,0.18
V8762,0.09
V8763,0.27
V8764,0.18
V8765,0
V8766,0.27
V8767,0.09
V8768,0.36
V8769,0.09
V8770,0.64
V8771,0.09
V8772,0.09
V8773,0.36
V8774,0.27
V8775,0.27
V8776,0.27
V8777,0.36
V8778,0.27
V8779,0.18
V8780,0.36
V8781,0.27
V8782,0.36
V8783,0
V8784,0.36
V8785,0.36
V8786,0.27
V8787,0.18
V8788,0.09
V8789,0.45
V8790,0.18
V8791,0.27
V8792,0.36
V8793,0.18
V8794,0.18
V8795,0.36
V8796,0.36
V8797,0.09
V8798,0.27
V8799,0.27
V8800,0.27
V8801,0.18
V8802,0.27
V8803,0.09
V8804,0.36
V8805,0.09
V8806,0.36
V8807,0.27
V8808,0.09
V8809,0.18
V8810,0.36
V8811,0.36
V8812,0
V8813,0.36
V8814,0.09
V8815,0.36
V8816,0.27
V8817,0.09
V8818,0.18
V8819,0.27
V8820,0.36
V8821,0.18
V8822,0.36
V8823,0.27
V8824,0.18
V8825,0.27
V8826,0.27
V8827,0.36
V8828,0.36
V8829,0
V8830,0
V8831,0.27
V8832,0.09
V8833,0.09
V8834,0.18
V8835,0.09
V8836,0.36
V8837,0
V8838,0.27
V8839,0.18
V8840,0.27
V8841,0
V8842,0.55
V8843,0.27
V8844,0.27
V8845,0.27
V8846,0.36
V8847,0.18
V8848,0.27
V8849,0.36
V8850,0.18
V8851,0.36
V8852,0.18
V8853,0.18
V8854,0.27
V8855,0
V8856,0.18
V8857,0.36
V8858,0.27
V8859,0.18
V8860,0.27
V8861,0.36
V8862,0.36
V8863,0.09
V8864,0.27
V8865,0.18
V8866,0.18
V8867,0.36
V8868,0.09
V8869,0
V8870,0.36
V8871,0.27
V8872,0.27
V8873,0.18
V8874,0.36
V8875,0.36
V8876,0.36
V8877,0.36
V8878,0
V8879,0.18
V8880,0.27
V8881,0.27
V8882,0.27
V8883,0.27
V8884,0.36
V8885,0.27
V8886,0.27
V8887,0.36
V8888,0.27
V8889,0.36
V8890,0.36
V8891,0.27
V8892,0.36
V8893,0.09
V8894,0.09
V8895,0.36
V8896,0.36
V8897,0.18
V8898,0.27
V8899,0.36
V8900,0.09
V8901,0.09
V8902,0.18
V8903,0.36
V8904,0.18
V8905,0.27
V8906,0
V8907,0.36
V8908,0.18
V8909,0.18
V8910,0.09
V8911,0.27
V8912,0.36
V8913,0.36
V8914,0
V8915,0.27
V8916,0.18
V8917,0.27
V8918,0.36
V8919,0.27
V8920,0.36
V8921,0.36
V8922,0
V8923,0.18
V8924,0.18
V8925,0.18
V8926,0.18
V8927,0.36
V8928,0.27
V8929,0.36
V8930,0.18
V8931,0.18
V8932,0.18
V8933,0.09
V8934,0.18
V8935,0.36
V8936,0.27
V8937,0.27
V8938,0.18
V8939,0.18
V8940,0.09
V8941,0.27
V8942,0
V8943,0.27
V8944,0.45
V8945,0.36
V8946,0.36
V8947,0.09
V8948,0.27
V8949,0.27
V8950,0
V8951,0.36
V8952,0.09
V8953,0.27
V8954,0.36
V8955,0.27
V8956,0.27
V8957,0.27
V8958,0.36
V8959,0.09
V8960,0.27
V8961,0.18
V8962,0.36
V8963,0.36
V8964,0.36
V8965,0.36
V8966,0.36
V8967,0.36
V8968,0.36
V8969,0.36
V8970,0.27
V8971,0
V8972,0.36
V8973,0.36
V8974,0.36
V8975,0.18
V8976,0.18
V8977,0.36
V8978,0.36
V8979,0.36
V8980,0.18
V8981,0.36
V8982,0.09
V8983,0.36
V8984,0.27
V8985,0.09
V8986,0.36
V8987,0.27
V8988,0.27
V8989,0.18
V8990,0.36
V8991,0.27
V8992,0.36
V8993,0.09
V8994,0.36
V8995,0.18
V8996,0.18
V8997,0.18
V8998,0.18
V8999,0.09
V9000,0.09
V9001,0.36
V9002,0.36
V9003,0.36
V9004,0.27
V9005,0.36
V9006,0.09
V9007,0.09
V9008,0.09
V9009,0.09
V9010,0.27
V9011,0.18
V9012,0.27
V9013,0.36
V9014,0.27
V9015,0.09
V9016,0.27
V9017,0.18
V9018,0.27
V9019,0
V9020,0.18
V9021,0.09
V9022,0.18
V9023,0.27
V9024,0.36
V9025,0.36
V9026,0.27
V9027,0.18
V9028,0.09
V9029,0.36
V9030,0.09
V9031,0.18
V9032,0.36
V9033,0.27
V9034,0.36
V9035,0.36
V9036,0.09
V9037,0.18
V9038,0.09
V9039,0.27
V9040,0.09
V9041,0
V9042,0.18
V9043,0.27
V9044,0.27
V9045,0.18
V9046,0.27
V9047,0.27
V9048,0.18
V9049,0.09
