SNP,miss_prop
V7125,0.38
V7126,0.86
V7127,0.92
V7128,0.29
V7129,0.25
V7130,0.12
V7131,0.37
V7132,0.23
V7133,0.29
V7134,0.19
V7135,0.34
V7136,0.88
V7137,0.14
V7138,0.25
V7139,0.37
V7140,0.11
V7141,0.01
V7142,0.22
V7143,0.1
V7144,0.27
V7145,0.33
V7146,0.29
V7147,0.29
V7148,0.4
V7149,0.27
V7150,0.16
V7151,0.22
V7152,0.19
V7153,0.25
V7154,0.79
V7155,0.96
V7156,0.37
V7157,0.85
V7158,0.18
V7159,0.23
V7160,0.32
V7161,0.34
V7162,0.23
V7163,0.34
V7164,0.19
V7165,0.42
V7166,0.23
V7167,0.38
V7168,0.21
V7169,0.95
V7170,0.21
V7171,0.18
V7172,0.41
V7173,0.33
V7174,0.26
V7175,0.21
V7176,0.22
V7177,0.89
V7178,0.38
V7179,0.34
V7180,0.33
V7181,0.34
V7182,0.14
V7183,0.38
V7184,0.03
V7185,0.07
V7186,0.3
V7187,0.27
V7188,0.4
V7189,0.14
V7190,0.19
V7191,0.04
V7192,0.1
V7193,0.04
V7194,0.85
V7195,0.37
V7196,0.15
V7197,0.89
V7198,0.21
V7199,0.21
V7200,0.21
V7201,0.18
V7202,0.04
V7203,0.36
V7204,0.15
V7205,0.32
V7206,0.36
V7207,0.34
V7208,0.03
V7209,0.26
V7210,0.89
V7211,0.03
V7212,0.18
V7213,0.82
V7214,0.19
V7215,0.18
V7216,0.05
V7217,0.14
V7218,0.82
V7219,0.79
V7220,0.16
V7221,0.21
V7222,0.18
V7223,0.22
V7224,0.4
V7225,0.36
V7226,0.34
V7227,0.05
V7228,0.16
V7229,0.01
V7230,0.22
V7231,0.23
V7232,0.9
V7233,0.12
V7234,0.04
V7235,0.33
V7236,0.4
V7237,0.22
V7238,0.36
V7239,0.82
V7240,0.41
V7241,0.34
V7242,0.32
V7243,0.05
V7244,0.1
V7245,0.25
V7246,0.08
V7247,0.79
V7248,0.34
V7249,0.16
V7250,0.11
V7251,0.19
V7252,0.79
V7253,0.27
V7254,0.07
V7255,0.81
V7256,0.19
V7257,0.33
V7258,0.33
V7259,0.14
V7260,0.32
V7261,0.37
V7262,0.07
V7263,0.16
V7264,0.05
V7265,0.34
V7266,0.27
V7267,0.18
V7268,0.26
V7269,0.81
V7270,0.07
V7271,0.84
V7272,0.21
V7273,0.29
V7274,0.42
V7275,0.22
V7276,0.82
V7277,0.33
V7278,0.4
V7279,0.81
V7280,0.08
V7281,0.23
V7282,0.14
V7283,0.34
V7284,0.07
V7285,0.33
V7286,0.14
V7287,0.05
V7288,0.15
V7289,0.32
V7290,0.01
V7291,0.34
V7292,0.29
V7293,0.34
V7294,0.86
V7295,0.27
V7296,0.34
V7297,0.14
V7298,0.36
V7299,0.33
V7300,0.05
V7301,0.79
V7302,0.04
V7303,0.05
V7304,0.33
V7305,0.26
V7306,0.33
V7307,0.05
V7308,0.37
V7309,0.27
V7310,0.07
V7311,0.36
V7312,0.4
V7313,0.38
V7314,0.29
V7315,0.11
V7316,0.37
V7317,0.22
V7318,0.3
V7319,0.36
V7320,0.33
V7321,0.33
V7322,0.23
V7323,0.03
V7324,0.36
V7325,0.18
V7326,0.27
V7327,0.22
V7328,0.84
V7329,0.37
V7330,0.33
V7331,0.74
V7332,0.3
V7333,0.21
V7334,0.27
V7335,0.14
V7336,0.19
V7337,0.82
V7338,0.4
V7339,0.79
V7340,0.27
V7341,0.16
V7342,0.3
V7343,0.12
V7344,0.36
V7345,0.27
V7346,0.18
V7347,0.38
V7348,0.36
V7349,0.4
V7350,0.32
V7351,0.26
V7352,0.79
V7353,0.4
V7354,0.11
V7355,0
V7356,0.23
V7357,0.4
V7358,0.38
V7359,0.95
V7360,0.97
V7361,0.11
V7362,0.37
V7363,0.37
V7364,0.25
V7365,0.23
V7366,0.32
V7367,0.26
V7368,0.86
V7369,0.04
V7370,0.32
V7371,0.38
V7372,0.89
V7373,0.3
V7374,0.4
V7375,0.79
V7376,0.33
V7377,0.34
V7378,0.18
V7379,0.26
V7380,0.29
V7381,0.37
V7382,0.4
V7383,0.03
V7384,0.84
V7385,0.36
V7386,0.32
V7387,0.29
V7388,0.08
V7389,0.29
V7390,0.32
V7391,0.32
V7392,0.34
V7393,0.12
V7394,0.88
V7395,0.23
V7396,0.36
V7397,0.33
V7398,0.81
V7399,0.12
V7400,0.4
V7401,0.33
V7402,0.26
V7403,0.11
V7404,0.14
V7405,0.4
V7406,0.3
V7407,0.34
V7408,0.11
V7409,0.85
V7410,0.08
V7411,0.18
V7412,0.38
V7413,0.82
V7414,0.37
V7415,0.3
V7416,0.12
V7417,0.37
V7418,0.38
V7419,0.3
V7420,0.32
V7421,0.77
V7422,0.73
V7423,0.37
V7424,0.82
V7425,0.14
V7426,0.15
V7427,0.05
V7428,0.18
V7429,0.32
V7430,0.05
V7431,0.1
V7432,0.08
V7433,0.23
V7434,0.32
V7435,0.15
V7436,0.07
V7437,0.32
V7438,0.14
V7439,0.16
V7440,0.19
V7441,0.11
V7442,0.22
V7443,0.11
V7444,0.79
V7445,0.14
V7446,0.84
V7447,0.34
V7448,0.32
V7449,0.11
V7450,0.34
V7451,0.25
V7452,0.16
V7453,0.33
V7454,0.27
V7455,0.92
V7456,0.38
V7457,0.86
V7458,0.22
V7459,0.36
V7460,0.18
V7461,0.3
V7462,0.12
V7463,0.08
V7464,0.07
V7465,0.4
V7466,0.37
V7467,0.21
V7468,0.85
V7469,0.81
V7470,0.18
V7471,0.16
V7472,0.15
V7473,0.07
V7474,0.05
V7475,0.81
V7476,0.14
V7477,0.81
V7478,0.22
V7479,0.27
V7480,0.03
V7481,0.19
V7482,0.18
V7483,0.18
V7484,0.15
V7485,0.38
V7486,0.3
V7487,0.08
V7488,0.34
V7489,0.11
V7490,0.22
V7491,0.37
V7492,0.26
V7493,0.38
V7494,0.04
V7495,0.16
V7496,0.05
V7497,0.08
V7498,0.3
V7499,0.32
V7500,0.82
V7501,0.11
V7502,0.4
V7503,0.79
V7504,0.23
V7505,0.41
V7506,0.03
V7507,0.37
V7508,0.05
V7509,0.11
V7510,0.27
V7511,0.05
V7512,0.27
V7513,0.29
V7514,0.4
V7515,0.4
V7516,0.18
V7517,0.34
V7518,0.4
V7519,0.79
V7520,0.37
V7521,0.38
V7522,0.14
V7523,0.08
V7524,0.34
V7525,0.36
V7526,0.36
V7527,0.23
V7528,0.34
V7529,0.82
V7530,0.81
V7531,0.16
V7532,0.3
V7533,0.38
V7534,0.4
V7535,0.11
V7536,0.4
V7537,0.59
V7538,0.38
V7539,0.36
V7540,0.23
V7541,0.26
V7542,0.18
V7543,0.12
V7544,0.36
V7545,0.86
V7546,0.25
V7547,0.29
V7548,0.4
V7549,0.25
V7550,0.3
V7551,0.19
V7552,0.33
V7553,0.3
V7554,0.81
V7555,0.21
V7556,0.82
V7557,0.01
V7558,0.18
V7559,0.21
V7560,0.03
V7561,0.07
V7562,0.33
V7563,0.07
V7564,0.03
V7565,0.88
V7566,0.26
V7567,0.03
V7568,0.29
V7569,0.93
V7570,0.19
V7571,0.36
V7572,0.15
V7573,0.37
V7574,0.11
V7575,0.79
V7576,0.4
V7577,0.42
V7578,0.26
V7579,0.26
V7580,0.05
V7581,0.08
V7582,0.07
V7583,0.32
V7584,0.11
V7585,0.08
V7586,0.26
V7587,0.14
V7588,0.84
V7589,0.16
V7590,0.04
V7591,0.22
V7592,0.79
V7593,0.14
V7594,0.07
V7595,0.12
V7596,0.81
V7597,0.26
V7598,0.33
V7599,0.22
V7600,0.08
V7601,0.86
V7602,0.37
V7603,0.3
V7604,0.34
V7605,0.32
V7606,0.33
V7607,0.1
V7608,0.27
V7609,0.21
V7610,0.22
V7611,0.32
V7612,0.25
V7613,0.82
V7614,0.16
V7615,0.26
V7616,0.23
V7617,0.38
V7618,0.05
V7619,0.33
V7620,0.34
V7621,0.93
V7622,0.27
V7623,0.18
V7624,0.26
V7625,0.25
V7626,0.18
V7627,0.05
V7628,0.05
V7629,0.29
V7630,0
V7631,0.26
V7632,0.07
V7633,0.3
V7634,0.23
V7635,0.21
V7636,0.4
V7637,0.05
V7638,0.14
V7639,0.33
V7640,0.99
V7641,0.07
V7642,0.79
V7643,0.21
V7644,0.34
V7645,0.4
V7646,0.33
V7647,0.15
V7648,0.79
V7649,0.12
V7650,0.15
V7651,0.3
V7652,0.4
V7653,0.36
V7654,0.27
V7655,0.15
V7656,0.26
V7657,0.32
V7658,0.4
V7659,0.22
V7660,0.23
V7661,0.01
V7662,0.07
V7663,0.22
V7664,0.1
V7665,0.33
V7666,0.27
V7667,0.18
V7668,0.23
V7669,0.15
V7670,0.05
V7671,0.23
V7672,0.3
V7673,0.15
V7674,0.07
V7675,0.16
V7676,0.05
V7677,0.15
V7678,0.08
V7679,0.26
V7680,0.29
V7681,0.04
V7682,0.16
V7683,0.05
V7684,0.37
V7685,0.38
V7686,0.79
V7687,0.3
V7688,0.05
V7689,0.34
V7690,0.79
V7691,0.07
V7692,0.22
V7693,0.86
V7694,0.36
V7695,0.15
V7696,0.85
V7697,0.82
V7698,0.27
V7699,0.36
V7700,0.23
V7701,0.1
V7702,0.29
V7703,0.44
V7704,0.36
V7705,0.05
V7706,0.37
V7707,0.11
V7708,0.05
V7709,0.79
V7710,0.16
V7711,0.82
V7712,0.21
V7713,0.15
V7714,0.25
V7715,0.81
V7716,0.21
V7717,0.21
V7718,0.11
V7719,0.36
V7720,0.32
V7721,0.81
V7722,0.19
V7723,0.34
V7724,0.22
V7725,0.11
V7726,0.15
V7727,0.38
V7728,0.07
V7729,0.19
V7730,0.03
V7731,0.3
V7732,0.12
V7733,0.26
V7734,0.21
V7735,0.19
V7736,0.41
V7737,0.18
V7738,0.16
V7739,0.12
V7740,0.21
V7741,0.21
V7742,0.08
V7743,0.08
V7744,0.25
V7745,0.3
V7746,0.03
V7747,0.16
V7748,0.36
V7749,0.15
V7750,0.12
V7751,0.26
V7752,0.37
V7753,0.08
V7754,0.08
V7755,0.3
V7756,0.25
V7757,0.3
V7758,0.29
V7759,0.08
V7760,0.4
V7761,0.79
V7762,0.27
V7763,0.19
V7764,0.16
V7765,0.86
V7766,0.12
V7767,0.22
V7768,0.22
V7769,0.11
V7770,0.27
V7771,0.16
V7772,0.19
V7773,0.41
V7774,0.07
V7775,0.14
V7776,0.84
V7777,0.16
V7778,0.32
V7779,0.15
V7780,0.29
V7781,0.82
V7782,0.26
V7783,0.25
V7784,0.3
V7785,0.79
V7786,0.05
V7787,0.3
V7788,0.33
V7789,0.79
V7790,0.21
V7791,0.79
V7792,0.37
V7793,0.14
V7794,0.7
V7795,0.79
V7796,0.08
V7797,0.25
V7798,0.27
V7799,0.04
V7800,0.08
V7801,0.33
V7802,0.15
V7803,0.23
V7804,0.18
V7805,0.33
V7806,0.33
V7807,0.33
V7808,0.04
V7809,0.08
V7810,0.25
V7811,0.3
V7812,0.25
V7813,0.3
V7814,0.23
V7815,0.15
V7816,0.22
V7817,0.29
V7818,0.81
V7819,0.26
V7820,0.4
V7821,0.25
V7822,0.23
V7823,0.75
V7824,0.18
V7825,0.19
V7826,0.37
V7827,0.38
V7828,0.3
V7829,0.86
V7830,0.33
V7831,0.95
V7832,0.1
V7833,0.19
V7834,0.37
V7835,0.32
V7836,0.4
V7837,0.15
V7838,0.34
V7839,0.23
V7840,0.23
V7841,0.08
V7842,0.34
V7843,0.27
V7844,0.03
V7845,0.25
V7846,0.29
V7847,0.4
V7848,0.38
V7849,0.19
V7850,0.16
V7851,0.11
V7852,0.12
V7853,0.1
V7854,0.37
V7855,0.3
V7856,0.18
V7857,0.14
V7858,0.05
V7859,0.15
V7860,0.11
V7861,0.27
V7862,0.9
V7863,0.08
V7864,0.38
V7865,0.14
V7866,0.19
V7867,0.27
V7868,0.27
V7869,0.08
V7870,0.03
V7871,0.81
V7872,0.3
V7873,0.15
V7874,0.79
V7875,0.84
V7876,0.38
V7877,0.36
V7878,0.37
V7879,0.38
V7880,0.32
V7881,0.3
V7882,0.12
V7883,0.14
V7884,0.04
V7885,0.3
V7886,0.23
V7887,0.16
V7888,0.08
V7889,0.36
V7890,0.52
V7891,0.15
V7892,0.84
V7893,0.32
V7894,0.15
V7895,0.19
V7896,0.4
V7897,0.82
V7898,0.16
V7899,0.89
V7900,0.37
V7901,0.29
V7902,0.33
V7903,0.16
V7904,0.32
V7905,0.1
V7906,0.41
V7907,0.34
V7908,0.89
V7909,0.23
V7910,0.01
V7911,0.14
V7912,0.95
V7913,0.36
V7914,0.19
V7915,0.26
V7916,0.4
V7917,0.16
V7918,0.11
V7919,0.25
V7920,0.23
V7921,0.01
V7922,0.27
V7923,0.4
V7924,0.81
V7925,0.08
V7926,0.26
V7927,0.1
V7928,0.03
V7929,0.16
V7930,0.4
V7931,0.36
V7932,0.33
V7933,0.19
V7934,0.33
V7935,0.38
V7936,0.9
V7937,0.4
V7938,0.21
V7939,0.05
V7940,0.21
V7941,0.1
V7942,0.86
V7943,0.1
V7944,0.19
V7945,0.34
V7946,0.08
V7947,0.08
V7948,0.84
V7949,0.05
V7950,0.18
V7951,0.19
V7952,0.05
V7953,0.27
V7954,0.75
V7955,0.22
V7956,0.07
V7957,0.19
V7958,0.95
V7959,0.08
V7960,0.12
V7961,0.34
V7962,0.26
V7963,0.82
V7964,0.12
V7965,0.3
V7966,0.22
V7967,0.08
V7968,0.19
V7969,0.81
V7970,0.41
V7971,0.29
V7972,0.4
V7973,0.16
V7974,0.08
V7975,0.08
V7976,0.21
V7977,0.22
V7978,0.12
V7979,0.18
V7980,0.22
V7981,0.15
V7982,0.81
V7983,0.12
V7984,0.15
V7985,0.18
V7986,0.86
V7987,0.26
V7988,0.08
V7989,0.79
V7990,0.25
V7991,0.88
V7992,0.38
V7993,0.22
V7994,0.19
V7995,0.37
V7996,0.07
V7997,0.16
V7998,0.33
V7999,0.99
V8000,0.15
V8001,0.33
V8002,0.22
V8003,0.12
V8004,0.25
V8005,0.16
V8006,0.16
V8007,0.16
V8008,0.79
V8009,0.18
V8010,0.29
V8011,0.27
V8012,0.19
V8013,0.15
V8014,0.21
V8015,0.12
V8016,0.25
V8017,0.21
V8018,0.34
V8019,0.29
V8020,0.26
V8021,0.38
V8022,0.14
V8023,0.89
V8024,0.11
V8025,0.33
V8026,0.33
V8027,0.26
V8028,0.14
V8029,0.1
V8030,0.15
V8031,0.12
V8032,0.38
V8033,0.18
V8034,0.26
V8035,0.96
V8036,0.1
V8037,0.27
V8038,0.88
V8039,0.29
V8040,0.84
V8041,0.19
V8042,0.29
V8043,0.36
V8044,0.82
V8045,0.34
V8046,0.79
V8047,0.34
V8048,0.1
V8049,0.85
V8050,0.3
V8051,0.27
V8052,0.34
V8053,0.11
V8054,0.38
V8055,0.11
V8056,0.32
V8057,0.34
V8058,0.79
V8059,0.04
V8060,0.14
V8061,0.3
V8062,0.19
V8063,0.23
V8064,0.9
V8065,0.1
V8066,0.37
V8067,0.37
V8068,0.3
V8069,0
V8070,0.36
V8071,0.38
V8072,0.82
V8073,0.36
V8074,0.79
V8075,0.18
V8076,0.29
V8077,0.1
V8078,0.81
V8079,0.22
V8080,0.3
V8081,0.36
V8082,0.3
V8083,0.82
V8084,0.25
V8085,0.11
V8086,0.11
V8087,0.03
V8088,0.27
V8089,0.16
V8090,0.99
V8091,0.11
V8092,0.81
V8093,0.23
V8094,0.1
V8095,0.27
V8096,0.1
V8097,0.34
V8098,0.81
V8099,0.21
V8100,0.1
V8101,0.08
V8102,0.03
V8103,0.11
V8104,0.16
V8105,0.82
V8106,0.36
V8107,0.38
V8108,0.84
V8109,0.14
V8110,0.36
V8111,0.25
V8112,0.14
V8113,0.88
V8114,0.15
V8115,0.21
V8116,0.04
V8117,0.27
V8118,0.22
V8119,0.22
V8120,0.33
V8121,0.18
V8122,0.16
V8123,0.27
V8124,0.26
V8125,0.32
V8126,0.79
V8127,0.19
V8128,0.42
V8129,0.27
V8130,0.89
V8131,0.25
V8132,0.79
V8133,0.26
V8134,0.15
V8135,0.25
V8136,0.29
V8137,0.16
V8138,0.33
V8139,0.23
V8140,0.97
V8141,0.33
V8142,0.26
V8143,0.14
V8144,0.34
V8145,0.79
V8146,0.4
V8147,0.84
V8148,0.26
V8149,0.85
V8150,0.11
V8151,0.79
V8152,0.32
V8153,0.25
V8154,0.16
V8155,0.37
V8156,0.11
V8157,0.32
V8158,0.33
V8159,0.16
V8160,0.21
V8161,0.1
V8162,0.18
V8163,0.12
V8164,0.36
V8165,0.82
V8166,0.84
V8167,0.36
V8168,0.11
V8169,0.29
V8170,0.29
V8171,0.15
V8172,0.84
V8173,0.26
V8174,0.25
V8175,0.33
V8176,0.14
V8177,0.81
V8178,0.18
V8179,0.84
V8180,0.79
V8181,0.14
V8182,0.32
V8183,0.33
V8184,0.04
V8185,0.22
V8186,0.07
V8187,0.1
V8188,0.34
V8189,0.14
V8190,0.3
V8191,0.37
V8192,0.85
V8193,0.12
V8194,0.07
V8195,0.82
V8196,0.26
V8197,0.27
V8198,0.42
V8199,0.19
V8200,0.34
V8201,0.21
V8202,0.18
V8203,0.14
V8204,0.41
V8205,0.23
V8206,0.37
V8207,0.3
V8208,0.32
V8209,0.21
V8210,0.26
V8211,0.11
V8212,0.9
V8213,0.34
V8214,0.7
V8215,0.95
V8216,0.16
V8217,0.15
V8218,0.32
V8219,0.27
V8220,0.14
V8221,0.21
V8222,0.05
V8223,0.33
V8224,0.21
V8225,0.05
V8226,0.79
V8227,0.92
V8228,0.11
V8229,0.34
V8230,0.37
V8231,0.16
V8232,0.3
V8233,0.18
V8234,0.21
V8235,0.07
V8236,0.08
V8237,0.27
V8238,0.22
V8239,0.36
V8240,0.36
V8241,0.9
V8242,0.79
V8243,0.26
V8244,0.04
V8245,0.19
V8246,0.22
V8247,0.08
V8248,0.73
V8249,0.29
V8250,0.15
V8251,0.22
V8252,0.03
V8253,0.97
V8254,0.84
V8255,0.34
V8256,0.29
V8257,0.1
V8258,0.33
V8259,0.38
V8260,0.9
V8261,0.11
V8262,0.26
V8263,0.21
V8264,0.3
V8265,0.4
V8266,0.11
V8267,0.37
V8268,0.25
V8269,0.3
V8270,0.11
V8271,0.19
V8272,0.22
V8273,0.4
V8274,0.03
V8275,0.11
V8276,0.05
V8277,0.27
V8278,0.05
V8279,0.21
V8280,0.25
V8281,0.81
V8282,0.37
V8283,0.07
V8284,0.36
V8285,0.36
V8286,0.22
V8287,0.15
V8288,0.36
V8289,0.79
V8290,0.27
V8291,0.75
V8292,0.82
V8293,0.18
V8294,0.16
V8295,0.19
V8296,0.19
V8297,0.4
V8298,0.08
V8299,0.16
V8300,0.26
V8301,0.1
V8302,0.26
V8303,0
V8304,0.22
V8305,0.18
V8306,0.3
V8307,0.4
V8308,0.05
V8309,0.27
V8310,0.36
V8311,0.18
V8312,0.25
V8313,0.88
V8314,0.21
V8315,0.1
V8316,0.15
V8317,0.4
V8318,0.82
V8319,0.36
V8320,0.18
V8321,0.3
V8322,0.12
V8323,0.38
V8324,0.26
V8325,0.1
V8326,0.3
V8327,0.3
V8328,0.16
V8329,0.4
V8330,0.16
V8331,0.36
V8332,0.4
V8333,0.25
V8334,0.19
V8335,0.74
V8336,0.22
V8337,0.36
V8338,0.16
V8339,0.21
V8340,0.25
V8341,0.03
V8342,0.18
V8343,0.86
V8344,0.07
V8345,0.33
V8346,0.82
V8347,0.11
V8348,0.37
V8349,0.78
V8350,0.33
V8351,0.33
V8352,0.14
V8353,0.29
V8354,0.25
V8355,0.04
V8356,0.33
V8357,0.21
V8358,0.12
V8359,0.38
V8360,0.78
V8361,0.03
V8362,0.81
V8363,0.9
V8364,0.79
V8365,0.37
V8366,0.3
V8367,0.18
V8368,0.23
V8369,0.29
V8370,0.08
V8371,0.15
V8372,0.16
V8373,0.18
V8374,0.18
V8375,0.19
V8376,0.27
V8377,0.22
V8378,0.33
V8379,0.19
V8380,0.38
V8381,0.04
V8382,0.16
V8383,0.04
V8384,0.79
V8385,0.04
V8386,0.07
V8387,0.19
V8388,0.27
V8389,0.11
V8390,0.16
V8391,0.21
V8392,0.25
V8393,0.33
V8394,0.04
V8395,0.38
V8396,0.21
V8397,0.26
V8398,0.37
V8399,0.27
V8400,0.53
V8401,0.08
V8402,0.15
V8403,0.11
V8404,0.19
V8405,0.25
V8406,0.85
V8407,0.27
V8408,0.27
V8409,0.19
V8410,0.14
V8411,0.23
V8412,0.25
V8413,0.21
V8414,0.19
V8415,0.03
V8416,0.07
V8417,0.84
V8418,0.3
V8419,0.29
V8420,0.36
V8421,0.34
V8422,0.36
V8423,0.89
V8424,0.92
V8425,0.01
V8426,0.11
V8427,0.03
V8428,0.81
V8429,0.85
V8430,0.79
V8431,0.82
V8432,0.26
V8433,0.25
V8434,0.12
V8435,0.29
V8436,0.4
V8437,0.3
V8438,0.19
V8439,0.12
V8440,0.14
V8441,0.19
V8442,0.82
V8443,0.16
V8444,0.11
V8445,0.19
V8446,0.1
V8447,0.25
V8448,0.36
V8449,0.84
V8450,0.1
V8451,0.26
V8452,0.1
V8453,0.15
V8454,0.29
V8455,0.33
V8456,0.81
V8457,0.16
V8458,0.25
V8459,0.36
V8460,0.05
V8461,0.23
V8462,0.32
V8463,0.29
V8464,0.1
V8465,0.15
V8466,0.25
V8467,0.29
V8468,0.3
V8469,0.32
V8470,0.4
V8471,0.12
V8472,0.32
V8473,0.22
V8474,0.08
V8475,0.32
V8476,0.29
V8477,0.22
V8478,0.16
V8479,0.26
V8480,0.37
V8481,0.81
V8482,0.3
V8483,0.18
V8484,0.25
V8485,0.1
V8486,0.25
V8487,0.79
V8488,0.79
V8489,0.21
V8490,0.26
V8491,0.38
V8492,0.03
V8493,0.81
V8494,0.22
V8495,0.18
V8496,0.08
V8497,0.34
V8498,0.18
V8499,0.19
V8500,0.29
V8501,0.32
V8502,0.37
V8503,0.08
V8504,0.12
V8505,0.12
V8506,0.16
V8507,0.15
V8508,0.25
V8509,0.37
V8510,0.84
V8511,0.15
V8512,0.23
V8513,0.19
V8514,0.89
V8515,0.08
V8516,0.27
V8517,0.37
V8518,0.12
V8519,0.84
V8520,0.25
V8521,0.16
V8522,0.27
V8523,0.04
V8524,0.29
V8525,0.21
V8526,0.79
V8527,0.79
V8528,0.22
V8529,0.33
V8530,0.32
V8531,0.11
V8532,0.81
V8533,0.23
V8534,0.4
V8535,0.11
V8536,0.11
V8537,0.19
V8538,0.07
V8539,0.16
V8540,0.9
V8541,0.23
V8542,0.81
V8543,0.9
V8544,0.21
V8545,0.01
V8546,0.19
V8547,0.33
V8548,0.27
V8549,0.29
V8550,0.25
V8551,0.26
V8552,0.07
V8553,0.3
V8554,0.22
V8555,0.34
V8556,0.33
V8557,0.23
V8558,0.21
V8559,0.38
V8560,0.08
V8561,0.23
V8562,0.14
V8563,0.23
V8564,0.1
V8565,0.21
V8566,0.32
V8567,0.3
V8568,0.01
V8569,0.29
V8570,0.21
V8571,0.18
V8572,0.37
V8573,0.12
V8574,0.38
V8575,0.14
V8576,0.12
V8577,0.07
V8578,0.36
V8579,0.23
V8580,0.82
V8581,0.11
V8582,0.37
V8583,0.29
V8584,0.25
V8585,0.16
V8586,0.05
V8587,0.38
V8588,0.15
V8589,0.12
V8590,0.38
V8591,0.18
V8592,0.23
V8593,0.33
V8594,0.1
V8595,0.82
V8596,0.81
V8597,0.38
V8598,0.04
V8599,0.86
V8600,0.29
V8601,0.04
V8602,0.03
V8603,0.42
V8604,0.21
V8605,0.34
V8606,0.12
V8607,0.21
V8608,0.04
V8609,0.15
V8610,0.38
V8611,0.4
V8612,0.79
V8613,0.05
V8614,0.12
V8615,0.3
V8616,0.23
V8617,0.18
V8618,0.85
V8619,0.15
V8620,0.11
V8621,0.01
V8622,0.4
V8623,0.79
V8624,0.18
V8625,0.1
V8626,0.36
V8627,0.79
V8628,0.26
V8629,0.12
V8630,0.4
V8631,0.4
V8632,0.4
V8633,0.21
V8634,0.19
V8635,0.33
V8636,0.03
V8637,0.79
V8638,0.25
V8639,0.84
V8640,0.26
V8641,0.4
V8642,0.34
V8643,0.04
V8644,0.12
V8645,0.78
V8646,0.21
V8647,0.22
V8648,0.37
V8649,0.05
V8650,0.79
V8651,0.41
V8652,0.23
V8653,0.14
V8654,0.16
V8655,0.85
V8656,0.1
V8657,0.1
V8658,0.23
V8659,0.22
V8660,0.07
V8661,0.27
V8662,0.26
V8663,0.1
V8664,0.01
V8665,0.3
V8666,0.33
V8667,0.1
V8668,0.27
V8669,0.4
V8670,0.25
V8671,0.26
V8672,0.81
V8673,0.25
V8674,0.05
V8675,0.04
V8676,0.96
V8677,0.81
V8678,0.3
V8679,0.32
V8680,0.18
V8681,0.08
V8682,0.81
V8683,0.03
V8684,0.36
V8685,0.27
V8686,0.4
V8687,0.16
V8688,0.21
V8689,0.3
V8690,0.19
V8691,0.26
V8692,0.18
V8693,0.38
V8694,0.25
V8695,0.22
V8696,0.38
V8697,0.85
V8698,0.1
V8699,0.3
V8700,0.81
V8701,0.75
V8702,0.29
V8703,0.29
V8704,0.89
V8705,0.86
V8706,0.07
V8707,0.15
V8708,0.37
V8709,0.14
V8710,0.1
V8711,0.08
V8712,0.21
V8713,0.08
V8714,0.79
V8715,0.19
V8716,0.15
V8717,0.82
V8718,0.27
V8719,0.41
V8720,0.41
V8721,0.88
V8722,0.38
V8723,0.77
V8724,0.29
V8725,0.11
V8726,0.38
V8727,0.07
V8728,0.04
V8729,0.3
V8730,0.38
V8731,0.18
V8732,0.21
V8733,0.33
V8734,0.86
V8735,0.23
V8736,0.18
V8737,0.07
V8738,0.36
V8739,0.16
V8740,0.18
V8741,0.25
V8742,0.14
V8743,0.12
V8744,0.26
V8745,0.3
V8746,0.79
V8747,0.33
V8748,0.07
V8749,0.26
V8750,0.12
V8751,0.15
V8752,0.84
V8753,0.34
V8754,0.04
V8755,0.19
V8756,0.16
V8757,0.01
V8758,0.12
V8759,0.07
V8760,0.18
V8761,0.11
V8762,0.36
V8763,0.19
V8764,0.15
V8765,0.27
V8766,0.32
V8767,0.34
V8768,0.79
V8769,0.14
V8770,0.4
V8771,0.19
V8772,0.33
V8773,0.05
V8774,0.4
V8775,0.38
V8776,0.11
V8777,0.1
V8778,0.21
V8779,0.79
V8780,0.07
V8781,0.16
V8782,0.25
V8783,0.21
V8784,0.36
V8785,0.3
V8786,0.22
V8787,0.34
V8788,0.23
V8789,0.36
V8790,0.23
V8791,0.16
V8792,0.79
V8793,0.79
V8794,0.37
V8795,0.26
V8796,0.32
V8797,0.19
V8798,0.23
V8799,0.89
V8800,0.21
V8801,0.21
V8802,0.11
V8803,0.81
V8804,0.34
V8805,0.85
V8806,0.82
V8807,0.84
V8808,0.29
V8809,0.15
V8810,0.1
V8811,0.23
V8812,0.33
V8813,0.19
V8814,0.32
V8815,0.21
V8816,0.79
V8817,0.08
V8818,0.84
V8819,0.15
V8820,0.14
V8821,0.4
V8822,0.21
V8823,0.08
V8824,0.79
V8825,0.84
V8826,0.08
V8827,0.33
V8828,0.33
V8829,0.16
V8830,0.32
V8831,0.4
V8832,0.26
V8833,0.1
V8834,0.19
V8835,0.38
V8836,0.32
V8837,0.01
V8838,0.11
V8839,0.26
V8840,0.29
V8841,0.14
V8842,0.79
V8843,0.03
V8844,0.3
V8845,0.29
V8846,0.79
V8847,0.15
V8848,0.25
V8849,0.14
V8850,0.3
V8851,0.79
V8852,0.79
V8853,0.78
V8854,0.84
V8855,0.38
V8856,0.26
V8857,0.14
V8858,0.34
V8859,0.23
V8860,0.79
V8861,0.79
V8862,0.18
V8863,0.53
V8864,0.38
V8865,0.26
V8866,0.26
V8867,0.23
V8868,0.3
V8869,0.26
V8870,0.29
V8871,0.15
V8872,0.37
V8873,0.84
